SalePrice,OverallQual,GrLivArea,GarageCars,GarageArea,TotalBsmtSF,1stFlrSF,ExterQual_TA,FullBath,TotRmsAbvGrd,YearBuilt,KitchenQual_TA,YearRemodAdd,Foundation_PConc,MasVnrArea,Fireplaces,ExterQual_Gd,BsmtQual_TA,BsmtFinType1_GLQ,Neighborhood_NridgHt,BsmtFinSF1,SaleType_New,SaleCondition_Partial,Foundation_CBlock,Neighborhood_NoRidge,WoodDeckSF,KitchenQual_Gd,2ndFlrSF,OpenPorchSF,HeatingQC_TA,BsmtExposure_Gd,Exterior2nd_VinylSd,Exterior1st_VinylSd,MSZoning_RM,HalfBath,LotShape_Reg,LotArea,BsmtExposure_No,CentralAir,MSZoning_RL,HouseStyle_2Story,SaleType_WD,Electrical_SBrkr,RoofStyle_Hip,BsmtQual_Gd,BsmtFullBath,RoofStyle_Gable,Neighborhood_StoneBr,BsmtUnfSF,PavedDrive,Neighborhood_OldTown,Neighborhood_NAmes,Neighborhood_Edwards,RoofMatl_WdShngl,BedroomAbvGr,Exterior1st_MetalSd,Neighborhood_IDOTRR,Exterior2nd_MetalSd,Exterior2nd_Wd Sdng,Exterior1st_Wd Sdng,KitchenQual_Fa,SaleCondition_Normal,Neighborhood_BrkSide,LotConfig_CulDSac,Neighborhood_Somerst,ExterCond_Fa,KitchenAbvGr,BsmtFinType1_Rec,HeatingQC_Gd,HeatingQC_Fa,Exterior1st_CemntBd,BsmtFinType1_BLQ,BsmtQual_Fa,EnclosedPorch,Neighborhood_Sawyer,Exterior2nd_CmentBd,Electrical_FuseF,Neighborhood_Timber,LotShape_IR2,LandContour_HLS,Foundation_Slab,BsmtFinType2_Unf,Condition1_Feedr,Functional_Typ,ExterQual_Fa,BldgType_Duplex,Condition1_Norm,Neighborhood_MeadowV,ScreenPorch,ExterCond_TA,RoofMatl_CompShg,Neighborhood_BrDale,BsmtCond_TA,BldgType_Twnhs,BldgType_2fmCon,Exterior1st_HdBoard,HouseStyle_SFoyer,Heating_GasA,PoolArea,Heating_Grav,MSZoning_FV,BsmtCond_Gd,HouseStyle_1.5Unf,BsmtFinType1_LwQ,MSSubClass,BsmtFinType1_Unf,LotConfig_Inside,OverallCond,Exterior2nd_ImStucc,Neighborhood_CollgCr,Functional_Min2,Neighborhood_Crawfor,Functional_Maj2,Exterior2nd_HdBoard,MSZoning_RH,Functional_Min1,Neighborhood_SWISU,Neighborhood_Veenker,HouseStyle_1Story,Heating_Wall,Neighborhood_Mitchel,BsmtFinType2_BLQ,Neighborhood_ClearCr,BsmtCond_Po,Exterior2nd_Plywood,Exterior1st_WdShing,Exterior1st_BrkComm,SaleCondition_AdjLand,ExterCond_Gd,Condition1_PosN,Condition2_PosN,Condition2_Feedr,Electrical_FuseP,Condition2_PosA,Exterior2nd_Brk Cmn,Condition1_RRAe,SaleCondition_Family,MoSold,LandContour_Low,Exterior2nd_Other,RoofMatl_WdShake,3SsnPorch,BsmtExposure_Mn,LandSlope_Mod,Exterior2nd_Stucco,Condition1_PosA,SaleType_ConLD,SaleType_Con,Street_Pave,Exterior2nd_Wd Shng,BsmtFinType2_Rec,Condition2_RRNn,HouseStyle_SLvl,Neighborhood_NPkVill,BsmtFinType2_LwQ,Electrical_Mix,LotShape_IR3,HouseStyle_2.5Fin,Exterior1st_Stone,Neighborhood_Gilbert,RoofStyle_Gambrel,SaleType_Oth,ExterCond_Po,Exterior1st_BrkFace,HeatingQC_Po,Condition2_Norm,Exterior1st_Stucco,YrSold,LandSlope_Sev,LandContour_Lvl,SaleType_ConLw,Exterior1st_ImStucc,Exterior1st_AsphShn,HouseStyle_2.5Unf,Heating_OthW,LowQualFinSF,Exterior1st_CBlock,Exterior2nd_CBlock,Exterior2nd_BrkFace,Exterior2nd_AsphShn,Neighborhood_NWAmes,Condition1_RRNn,Id,MiscVal,RoofStyle_Shed,Neighborhood_Blueste,Heating_GasW,RoofMatl_Membran,SaleType_CWD,LotConfig_FR3,Exterior1st_Plywood,KPI_mult_Id_ExterQual_Gd,KPI_mult_Id_BsmtFinType1_GLQ,KPI_mult_Id_BsmtQual_TA,KPI_mult_Id_Neighborhood_NridgHt,KPI_mult_Id_Neighborhood_NoRidge,KPI_mult_Id_SaleType_New,KPI_mult_Id_SaleCondition_Partial,KPI_mult_Id_BsmtFinSF1,KPI_mult_Id_Foundation_CBlock,KPI_mult_Id_BsmtExposure_Gd,KPI_mult_Id_HeatingQC_TA,KPI_mult_Id_WoodDeckSF,KPI_mult_Id_OpenPorchSF,KPI_mult_Id_KitchenQual_Gd,KPI_mult_Id_2ndFlrSF,KPI_mult_Id_MSZoning_RM,KPI_mult_Id_Exterior2nd_VinylSd,KPI_mult_Id_Exterior1st_VinylSd,KPI_mult_Id_LotShape_Reg,KPI_mult_Id_LotArea,KPI_div_Id_LotArea,KPI_mult_Id_HalfBath,KPI_mult_Id_RoofStyle_Hip,KPI_mult_Id_BsmtExposure_No,KPI_mult_Id_BsmtQual_Gd,KPI_mult_Id_HouseStyle_2Story,KPI_div_Id_Neighborhood_StoneBr,KPI_mult_Id_RoofStyle_Gable,KPI_mult_Id_Neighborhood_StoneBr,KPI_mult_Id_BsmtFullBath,KPI_mult_Id_Neighborhood_OldTown,KPI_mult_Id_Neighborhood_NAmes,KPI_div_Id_Neighborhood_NridgHt,KPI_mult_Id_Neighborhood_Edwards,KPI_mult_Id_BsmtUnfSF,KPI_mult_Id_Exterior1st_MetalSd,KPI_mult_Id_SaleType_WD,KPI_div_Id_SaleType_New,KPI_mult_Id_Exterior2nd_Wd Sdng,KPI_div_Id_SaleCondition_Partial
556581,9,2868,3,716,1992,1992,0,3,11,2005,0,2006,1,208.0,1,1,0,1,0,240,1,1,0,0,214,0,876,108,0,0,0,0,0,1,0,16056,0,1,1,1,0,1,1,0,0,0,1,1752,1.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,60,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1047,0,0,0,0,0,0,0,0,1047,1047,0,0,0,1047,1047,251280,0,0,0,224058,113076,0,917172,0,0,0,0,16810632,0.06520926756352766,1047,1047,0,0,1047,0.0009551098376313276,0,1047,0,0,0,0.0,0,1834344,0,0,0.0009551098376313276,0,0.0009551098376313276
145000,5,990,2,672,990,990,1,1,5,1994,1,1995,1,0.0,0,0,0,1,0,686,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9245,1,1,1,0,1,1,0,1,0,1,0,304,1.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,20,0,1,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1048,0,0,0,0,0,0,0,0,0,1048,0,0,0,0,0,718928,0,0,0,0,0,0,0,0,1048,1048,0,9688760,0.11335857220118983,0,0,1048,1048,0,0.0,1048,0,0,0,0,0.0,0,318592,0,1048,0.0,0,0.0
115000,5,1771,2,336,0,1771,1,1,9,1960,1,2006,0,75.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,21750,0,1,1,0,1,1,1,0,0,0,0,0,1.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,20,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049,0,0,0,0,0,0,0,1049,22815750,0.048229885057471264,0,1049,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,1049,0.0,0,0.0
84900,4,930,1,308,0,930,1,1,6,1946,0,2006,0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,11100,0,1,1,0,1,1,0,0,0,1,0,0,1.0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,0,0,0,0,1050,0,0,0,0,1050,11655000,0.0945945945945946,0,0,0,0,0,0.0,1050,0,0,0,0,0.0,1050,0,1050,1050,0.0,0,0.0
176485,7,1302,2,436,1302,1302,0,2,6,2007,0,2007,1,0.0,0,1,0,0,0,0,1,1,0,0,0,1,0,22,0,0,1,1,0,0,0,8993,0,1,1,0,0,1,0,1,0,1,0,1302,1.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,20,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1051,0,0,0,0,0,0,0,0,1051,0,0,0,0,1051,1051,0,0,0,0,0,23122,1051,0,0,1051,1051,0,9451643,0.11686867563660625,0,0,0,1051,0,0.0,1051,0,0,0,0,0.0,0,1368402,0,0,0.0009514747859181732,0,0.0009514747859181732
200141,7,1316,2,440,1316,1316,0,2,6,2007,0,2007,1,0.0,1,1,0,0,0,0,1,1,0,0,0,1,0,20,0,0,1,1,0,0,0,11175,0,1,1,0,0,1,0,1,0,1,0,1316,1.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,20,1,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1052,0,0,0,0,0,0,0,0,1052,0,0,0,0,1052,1052,0,0,0,0,0,21040,1052,0,0,1052,1052,0,11756100,0.09413870246085011,0,0,0,1052,0,0.0,1052,0,0,0,0,0.0,0,1384432,0,0,0.0009505703422053232,0,0.0009505703422053232
165000,6,1977,2,540,816,1127,1,1,9,1964,1,1978,0,272.0,1,0,1,0,0,442,0,0,1,0,0,0,850,52,1,0,1,1,0,1,1,9500,1,1,1,1,1,1,0,0,0,1,0,374,1.0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,60,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1053,0,0,0,0,0,0,0,0,0,0,1053,0,0,0,0,465426,1053,0,1053,0,54756,0,895050,0,1053,1053,1053,10003500,0.1108421052631579,1053,0,1053,0,1053,0.0,1053,0,0,0,1053,0.0,0,393822,0,1053,0.0,0,0.0
144500,5,1526,1,364,1216,1526,1,1,7,1957,1,2002,0,145.0,1,0,1,0,0,383,0,0,1,0,116,0,0,78,0,0,0,0,0,0,1,8562,0,1,1,0,1,0,1,0,0,0,0,833,1.0,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,20,0,1,6,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1054,0,0,0,0,0,0,0,0,0,0,1054,0,0,0,0,403682,1054,0,0,122264,82212,0,0,0,0,0,1054,9024348,0.12310207895351553,0,1054,0,0,0,0.0,0,0,0,0,0,0.0,1054,877982,0,1054,0.0,0,0.0
255000,8,1989,2,586,1065,1091,0,2,7,2002,0,2002,1,210.0,1,1,0,1,0,932,0,0,0,0,199,1,898,60,0,0,1,1,0,1,1,11367,0,1,1,1,1,1,0,1,1,1,0,133,1.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,60,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1055,0,0,0,0,0,0,0,0,1055,1055,0,0,0,0,0,983260,0,0,0,209945,63300,1055,947390,0,1055,1055,1055,11992185,0.0928125274918624,1055,0,0,1055,1055,0.0,1055,0,1055,0,0,0.0,0,140315,0,1055,0.0,0,0.0
180000,6,1523,2,478,1193,1523,1,2,7,1976,1,1976,0,160.0,1,0,0,0,0,644,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,11361,1,1,1,0,0,1,0,1,0,1,0,549,1.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,189,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,20,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2008,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1056,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,680064,1056,0,1056,0,0,0,0,0,0,0,1056,11997216,0.09294956429891735,0,0,1056,1056,0,0.0,1056,0,0,0,0,0.0,0,579744,0,0,0.0,0,0.0
185850,7,1364,2,484,1364,1364,0,2,6,2005,0,2005,1,240.0,1,1,0,1,1,659,0,0,0,0,192,1,0,36,0,0,1,1,0,0,0,7052,0,1,1,0,1,1,0,1,1,1,0,705,1.0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,120,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1057,0,0,0,0,0,0,0,0,1057,1057,0,1057,0,0,0,696563,0,0,0,202944,38052,1057,0,0,1057,1057,0,7453964,0.14988655700510495,0,0,0,1057,0,0.0,1057,0,1057,0,0,0.000946073793755913,0,745185,0,1057,0.0,0,0.0
248000,7,1850,2,467,973,979,0,2,7,1994,0,1994,1,0.0,1,1,0,1,0,595,0,0,0,1,168,1,871,98,0,0,0,0,0,1,0,29959,1,1,1,1,1,1,0,1,0,1,0,378,1.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,60,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1058,0,0,0,0,0,0,0,0,1058,1058,0,0,1058,0,0,629510,0,0,0,177744,103684,1058,921518,0,0,0,0,31696622,0.03531493040488668,1058,0,1058,1058,1058,0.0,1058,0,0,0,0,0.0,0,399924,0,1058,0.0,0,0.0
335000,9,2184,3,836,1104,1130,0,2,10,2008,0,2008,1,154.0,1,0,0,1,1,936,0,0,0,0,0,0,1054,102,0,0,1,1,0,1,0,11308,0,1,1,1,1,1,0,0,1,1,0,168,1.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,60,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1059,0,0,0,0,0,0,0,0,0,1059,0,1059,0,0,0,991224,0,0,0,0,108018,0,1116186,0,1059,1059,0,11975172,0.0936505129112133,1059,0,0,0,1059,0.0,1059,0,1059,0,0,0.0009442870632672333,0,177912,0,1059,0.0,0,0.0
220000,6,1991,2,432,854,1096,1,1,7,1932,1,1950,0,480.0,1,0,1,0,0,297,0,0,1,0,0,0,895,0,1,0,0,0,0,1,0,11275,0,1,1,0,1,1,0,0,0,1,0,0,1.0,0,0,0,0,3,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,19,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,50,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,0,0,0,0,0,0,0,0,0,0,1060,0,0,0,0,314820,1060,0,1060,0,0,0,948700,0,0,0,0,11951500,0.09401330376940133,1060,0,0,0,0,0.0,1060,0,0,0,0,0.0,0,0,1060,1060,0.0,0,0.0
213500,8,1338,2,582,1338,1338,0,2,6,2001,0,2001,1,0.0,0,1,0,1,0,616,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4920,0,1,1,0,1,1,0,1,1,1,1,722,1.0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,170,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,120,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1061,0,0,0,0,0,0,0,0,1061,1061,0,0,0,0,0,653576,0,0,0,0,0,1061,0,0,0,0,1061,5220120,0.21565040650406503,0,0,0,1061,0,0.000942507068803016,1061,1061,1061,0,0,0.0,0,766042,0,1061,0.0,0,0.0
81000,3,894,3,1248,894,894,0,1,6,1935,1,1950,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,20,1,0,0,0,0,0,1,18000,1,1,0,0,0,1,0,0,0,1,0,894,1.0,0,0,0,0,2,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,30,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062,560,0,0,0,0,0,0,0,0,0,1062,0,0,0,0,0,1062,0,1062,0,21240,0,0,0,0,0,1062,19116000,0.059,0,0,1062,0,0,0.0,1062,0,0,0,0,0.0,0,949428,1062,0,0.0,0,0.0
90000,5,2337,2,560,662,1422,1,2,10,1900,1,1950,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,915,57,1,0,0,0,1,0,1,13600,1,0,0,1,1,1,0,0,0,1,0,662,1.0,1,0,0,0,5,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,190,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1063,0,0,0,0,0,0,0,0,0,0,1063,0,0,0,0,0,0,0,1063,0,60591,0,972645,1063,0,0,1063,14456800,0.07816176470588235,0,0,1063,0,1063,0.0,1063,0,0,1063,0,0.0,0,703706,0,1063,0.0,1063,0.0
110500,6,1103,2,440,1103,1103,1,1,5,1925,0,1980,0,0.0,1,0,1,0,0,397,0,0,0,0,166,1,0,120,0,0,0,0,1,0,1,6000,1,1,0,0,1,1,0,0,0,1,0,706,1.0,1,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,30,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1064,0,0,0,0,0,0,0,0,0,0,1064,0,0,0,0,422408,0,0,0,176624,127680,1064,0,1064,0,0,1064,6384000,0.17733333333333334,0,0,1064,0,0,0.0,1064,0,0,1064,0,0.0,0,751184,1064,1064,0.0,0,0.0
154000,5,1154,2,480,1154,1154,1,1,6,1966,1,1966,0,200.0,1,0,1,0,0,740,0,0,1,0,0,0,0,58,0,0,0,0,0,1,0,11000,0,1,1,0,1,1,0,0,0,1,0,184,1.0,0,1,0,0,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,20,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1065,0,0,0,0,0,0,0,1,0,0,1065,0,0,0,0,788100,1065,0,0,0,61770,0,0,0,0,0,0,11715000,0.09681818181818182,1065,0,0,0,0,0.0,1065,0,0,0,1065,0.0,0,195960,0,1065,0.0,0,0.0
328000,7,2260,2,533,1306,1306,0,2,7,1996,0,1997,1,0.0,0,1,0,1,0,1201,0,0,0,0,296,1,954,44,0,1,0,0,0,1,1,14000,0,1,1,1,1,1,0,0,1,1,0,105,1.0,0,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,60,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1066,0,0,0,0,0,0,0,0,1066,1066,0,0,0,0,0,1280266,0,1066,0,315536,46904,1066,1016964,0,0,0,1066,14924000,0.07614285714285714,1066,0,0,0,1066,0.0,1066,0,1066,0,0,0.0,0,111930,0,1066,0.0,1066,0.0
178000,6,1571,2,380,799,799,0,2,7,1993,1,1994,1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,772,40,0,0,1,1,0,1,0,7837,1,1,1,1,1,1,0,1,0,1,0,799,1.0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,60,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1067,0,0,0,0,0,0,0,0,1067,0,0,0,0,0,0,0,0,0,0,0,42680,0,823724,0,1067,1067,0,8362079,0.13614903662115604,1067,0,1067,1067,1067,0.0,1067,0,0,0,0,0.0,0,852533,0,1067,0.0,0,0.0
167900,6,1611,2,442,780,798,1,1,7,1964,1,1964,0,360.0,0,0,1,1,0,674,0,0,1,0,328,0,813,128,1,1,0,0,0,1,1,9760,0,1,1,1,1,1,0,0,1,1,0,0,1.0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,189,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,60,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1068,0,0,0,0,0,0,0,0,0,1068,1068,0,0,0,0,719832,1068,1068,1068,350304,136704,0,868284,0,0,0,1068,10423680,0.10942622950819672,1068,0,0,0,1068,0.0,1068,0,1068,0,1068,0.0,0,0,0,1068,0.0,0,0.0
